time,temperature_2m (・・C),relative_humidity_2m (%),dew_point_2m (・・C),apparent_temperature (・・C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (・・),wind_direction_100m (・・),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (・・C),soil_temperature_7_to_28cm (・・C),soil_temperature_28_to_100cm (・・C),soil_temperature_100_to_255cm (・・C),soil_moisture_0_to_7cm (m?/m?),soil_moisture_7_to_28cm (m?/m?),soil_moisture_28_to_100cm (m?/m?),soil_moisture_100_to_255cm (m?/m?),shortwave_radiation (W/m?),direct_radiation (W/m?),diffuse_radiation (W/m?),direct_normal_irradiance (W/m?),global_tilted_irradiance (W/m?),terrestrial_radiation (W/m?),is_day (),sunshine_duration (s),electricity_shutdown
2022-01-04 19:00:00,25.6,78.0,21.4,29.7,0.0,1010.8,986.9,52.0,18.0,6.0,100.0,0.73,3.3,5.1,319.0,225.0,7.2,27.6,26.8,25.5,25.4,0.216,0.239,0.234,0.318,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,
2022-01-04 20:00:00,24.5,84.0,21.6,28.9,0.0,1011.3,987.3,52.0,17.0,10.0,100.0,0.5,5.4,1.8,360.0,217.0,4.3,26.5,26.8,25.6,25.4,0.216,0.239,0.234,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 21:00:00,24.3,87.0,21.4,27.8,,1011.5,987.4,45.0,17.0,10.0,100.0,0.4,4.6,3.5,342.0,222.0,5.0,25.7,26.7,25.6,25.4,0.217,0.239,0.241,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 22:00:00,24.3,83.0,21.0,27.7,,1011.7,987.6,38.0,9.0,0.0,100.0,0.51,4.7,8.7,337.0,315.0,12.6,25.2,26.6,25.6,25.4,0.217,0.239,0.234,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 23:00:00,24.3,83.0,20.8,27.4,0.0,1011.8,987.7,52.0,1.0,1.0,100.0,0.49,5.4,9.6,340.0,222.0,12.6,24.8,26.4,25.6,25.4,0.217,0.239,0.233,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,23.3,84.0,20.4,26.7,0.0,1011.3,987.2,22.0,0.0,0.0,75.0,0.39,4.9,9.0,343.0,299.0,12.6,24.4,26.3,25.6,25.4,0.217,0.238,0.233,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 01:00:00,24.3,85.0,20.1,26.0,0.0,1011.0,986.9,52.0,18.0,0.0,98.0,0.41,4.8,8.3,347.0,304.0,9.0,24.0,26.1,25.6,25.4,0.217,0.238,0.233,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 02:00:00,24.3,84.0,20.0,25.9,0.0,1010.7,986.5,30.0,18.0,0.0,100.0,0.43,5.0,8.8,339.0,305.0,8.6,23.7,25.9,25.6,25.4,0.218,0.238,0.241,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-05 03:00:00,24.3,83.0,19.8,25.6,0.0,1010.6,986.9,52.0,18.0,10.0,14.0,0.46,6.4,9.7,344.0,312.0,10.8,23.5,25.7,25.6,25.4,0.218,0.238,0.232,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-05 04:00:00,22.2,84.0,19.4,24.8,,1010.7,986.5,0.0,0.0,0.0,0.0,0.42,6.7,11.0,344.0,311.0,12.2,23.3,25.5,25.6,25.4,0.218,0.238,0.232,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 05:00:00,21.6,85.0,19.0,24.3,0.0,1011.0,986.7,52.0,0.0,0.0,27.0,0.38,5.4,9.2,344.0,309.0,11.5,23.0,25.4,25.6,25.4,0.218,0.237,0.232,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-05 06:00:00,24.3,84.0,19.4,25.2,0.0,1011.7,986.9,4.0,18.0,10.0,13.0,0.42,4.0,6.6,350.0,311.0,9.0,22.8,25.2,25.6,25.4,0.218,0.237,0.232,0.318,15.0,6.0,9.0,63.3,15.0,72.5,1.0,18.11,0.0
2022-01-05 07:00:00,24.3,87.0,21.4,28.9,0.0,1012.6,988.6,52.0,0.0,0.0,81.0,0.61,5.4,5.9,294.0,281.0,9.0,23.7,25.0,25.6,25.4,0.219,0.238,0.231,0.318,181.0,127.0,54.0,540.5,181.0,332.4,1.0,3600.0,0.0
2022-01-05 08:00:00,26.3,74.0,21.3,30.2,0.0,1012.7,988.8,34.0,4.0,2.0,98.0,0.89,4.6,5.6,252.0,255.0,13.7,25.2,25.0,25.6,25.4,0.218,0.238,0.231,0.318,391.0,264.0,127.0,574.1,391.0,650.5,1.0,3600.0,0.0
2022-01-05 09:00:00,24.3,71.0,21.3,31.2,,1012.6,988.7,23.0,8.0,8.0,38.0,1.04,5.4,6.5,236.0,236.0,16.6,26.7,25.1,25.6,25.4,0.217,0.237,0.23,0.318,606.0,475.0,131.0,723.0,606.0,929.4,1.0,3600.0,0.0
2022-01-05 10:00:00,24.3,69.0,21.4,32.8,,1011.8,988.0,52.0,18.0,3.0,36.0,1.16,5.4,6.1,228.0,222.0,16.9,28.0,25.3,25.6,25.4,0.215,0.235,0.241,0.318,752.0,593.0,159.0,729.5,752.0,1149.9,1.0,3600.0,0.0
2022-01-05 11:00:00,24.3,66.0,21.5,33.9,0.0,1011.3,987.6,21.0,8.0,3.0,41.0,1.3,8.3,10.1,214.0,215.0,21.6,29.2,25.6,25.6,25.4,0.212,0.234,0.229,0.317,897.0,732.0,165.0,798.3,897.0,1297.1,1.0,3600.0,0.0
2022-01-05 13:00:00,24.3,62.0,21.1,34.1,0.0,1010.2,986.6,21.0,18.0,7.0,17.0,1.56,10.1,12.6,207.0,207.0,12.6,30.4,26.2,25.6,25.4,0.206,0.231,0.228,0.317,880.0,706.0,174.0,747.0,880.0,1337.0,1.0,3600.0,0.0
2022-01-05 14:00:00,28.5,87.0,21.1,32.3,0.0,1009.4,985.7,44.0,30.0,15.0,27.0,1.4,11.3,14.2,211.0,210.0,25.6,30.3,26.5,25.6,25.4,0.204,0.229,0.228,0.317,720.0,553.0,167.0,637.6,720.0,1227.0,1.0,3600.0,
2022-01-05 15:00:00,28.1,67.0,21.3,31.3,0.2,1009.2,985.5,52.0,33.0,16.0,20.0,1.27,9.5,12.4,217.0,222.0,25.2,29.9,26.7,25.6,25.4,0.204,0.228,0.227,0.317,564.0,409.0,155.0,557.2,564.0,77.2,1.0,3600.0,0.0
2022-01-05 16:00:00,27.6,68.0,21.2,30.8,,1009.1,985.4,38.0,18.0,9.0,39.0,1.18,9.0,11.8,230.0,218.0,21.6,29.3,26.9,25.6,25.4,0.204,0.228,0.227,0.317,436.0,289.0,147.0,521.5,436.0,784.0,1.0,3600.0,0.0
2022-01-05 17:00:00,26.8,87.0,21.6,30.6,,1009.5,985.7,52.0,16.0,5.0,94.0,0.95,5.4,9.7,221.0,222.0,19.4,28.5,27.0,25.6,25.4,0.203,0.227,0.227,0.317,250.0,176.0,74.0,517.5,250.0,481.1,1.0,3600.0,0.0
2022-01-05 18:00:00,24.3,87.0,22.7,29.6,0.0,1010.0,986.0,33.0,5.0,1.0,94.0,0.42,5.6,8.9,225.0,220.0,12.6,27.5,27.1,25.6,25.4,0.203,0.227,0.226,0.317,58.0,33.0,25.0,221.2,58.0,150.4,1.0,2308.92,0.0
2022-01-05 19:00:00,24.3,87.0,22.2,28.4,0.0,1010.7,986.7,45.0,19.0,0.0,92.0,0.4,8.0,11.3,207.0,197.0,12.6,28.1,27.0,25.6,25.4,0.196,0.223,0.226,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-05 20:00:00,25.2,82.0,21.8,29.2,,1011.7,987.7,42.0,12.0,3.0,99.0,0.59,5.5,8.8,203.0,222.0,9.7,26.8,27.0,25.6,25.4,0.196,0.223,0.226,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 21:00:00,25.1,81.0,21.5,29.4,0.0,1012.0,988.0,52.0,3.0,0.0,81.0,0.39,2.5,3.8,315.0,222.0,6.5,25.9,26.9,25.6,25.4,0.196,0.223,0.226,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 22:00:00,24.3,87.0,21.3,27.1,,1011.7,987.6,31.0,18.0,0.0,100.0,0.32,5.4,4.5,342.0,299.0,6.5,25.1,26.8,25.6,25.4,0.197,0.223,0.241,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 23:00:00,23.5,85.0,20.9,26.9,,1011.7,987.6,20.0,0.0,0.0,66.0,0.42,6.0,9.4,343.0,313.0,12.6,24.6,26.6,25.6,25.4,0.197,0.222,0.225,0.317,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-01-06 00:00:00,24.3,82.0,20.2,26.1,0.0,1011.7,987.6,52.0,0.0,4.0,36.0,0.5,8.1,13.8,339.0,317.0,13.3,24.3,26.4,25.7,25.4,0.197,0.222,0.225,0.317,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-01-06 01:00:00,23.0,81.0,19.5,25.5,,1011.4,987.2,11.0,0.0,9.0,20.0,0.54,8.0,13.7,342.0,315.0,12.6,24.0,26.2,25.7,25.4,0.197,0.222,0.225,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 02:00:00,24.3,82.0,19.3,25.1,0.0,1010.8,986.6,52.0,0.0,12.0,10.0,0.5,6.6,12.3,338.0,308.0,13.0,23.7,26.1,25.7,25.4,0.198,0.222,0.225,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 03:00:00,22.5,81.0,19.2,24.9,0.0,1010.6,986.9,15.0,0.0,13.0,23.0,0.51,7.2,12.0,333.0,309.0,11.9,23.4,25.9,25.7,25.4,0.198,0.222,0.224,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 04:00:00,24.3,82.0,19.1,24.7,0.0,1010.8,986.6,52.0,0.0,67.0,87.0,0.47,6.4,10.9,333.0,304.0,12.2,23.2,25.7,25.7,25.4,0.198,0.222,0.224,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 05:00:00,24.3,87.0,19.1,24.5,0.0,1011.2,987.0,52.0,0.0,76.0,6.0,0.41,5.3,8.0,332.0,306.0,10.4,23.0,25.5,25.7,25.4,0.198,0.222,0.224,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-06 06:00:00,24.3,83.0,19.5,25.5,,1011.6,987.4,17.0,5.0,21.0,0.0,0.47,5.4,7.9,230.0,309.0,8.6,22.9,25.3,25.7,25.4,0.198,0.221,0.224,0.316,13.0,4.0,9.0,42.6,13.0,71.2,1.0,0.0,0.0
2022-01-06 07:00:00,25.1,80.0,21.4,29.0,,1012.5,988.5,37.0,0.0,11.0,100.0,0.64,4.3,5.0,312.0,300.0,13.3,24.5,25.2,25.6,25.4,0.197,0.221,0.241,0.316,174.0,117.0,57.0,501.7,174.0,329.9,1.0,3600.0,0.0
2022-01-06 08:00:00,24.3,74.0,21.5,30.3,,1012.7,988.8,30.0,0.0,0.0,99.0,0.9,6.2,7.7,277.0,281.0,15.5,25.8,25.2,25.6,25.4,0.196,0.22,0.223,0.316,397.0,309.0,88.0,674.0,397.0,648.5,1.0,3600.0,0.0
2022-01-06 09:00:00,27.4,73.0,22.1,31.8,0.0,1012.6,988.8,8.0,4.0,0.0,13.0,0.98,7.3,9.1,261.0,263.0,19.1,27.2,25.3,25.6,25.4,0.195,0.219,0.222,0.316,635.0,532.0,103.0,811.0,635.0,927.9,1.0,3600.0,0.0
2022-01-06 10:00:00,28.5,69.0,22.2,33.9,0.0,1012.1,988.4,35.0,12.0,4.0,74.0,1.21,8.3,10.4,268.0,272.0,20.9,28.6,25.6,25.6,25.4,0.192,0.218,0.222,0.316,813.0,691.0,122.0,850.6,813.0,1149.1,1.0,3600.0,
2022-01-06 13:00:00,24.3,70.0,23.3,36.1,1.1,1010.6,987.0,52.0,19.0,49.0,99.0,1.2,6.5,8.0,199.0,207.0,27.0,30.7,26.5,25.6,25.4,0.199,0.214,0.22,0.316,898.0,750.0,148.0,792.8,898.0,1338.2,1.0,3600.0,0.0
2022-01-06 14:00:00,24.3,79.0,22.1,30.4,,1010.9,987.0,100.0,39.0,95.0,100.0,0.72,8.1,10.2,249.0,222.0,22.0,30.0,26.7,25.6,25.4,0.247,0.214,0.22,0.316,626.0,415.0,211.0,477.8,626.0,1228.7,1.0,3600.0,0.0
2022-01-06 15:00:00,26.6,78.0,22.4,31.1,0.2,1010.4,986.6,62.0,8.0,10.0,93.0,0.76,5.4,5.3,305.0,298.0,19.1,29.3,26.9,25.7,25.4,0.247,0.214,0.22,0.316,479.0,301.0,178.0,409.2,479.0,1040.4,1.0,3600.0,
2022-01-06 16:00:00,24.3,78.0,22.9,31.3,,1010.3,986.5,29.0,18.0,9.0,23.0,0.78,7.8,9.7,248.0,248.0,19.8,29.2,27.1,25.7,25.4,0.244,0.214,0.22,0.316,491.0,378.0,113.0,680.1,491.0,786.2,1.0,3600.0,0.0
2022-01-06 17:00:00,24.3,84.0,21.5,27.4,2.3,1011.2,986.9,100.0,94.0,10.0,70.0,0.39,5.4,15.6,302.0,299.0,12.6,27.9,27.2,25.7,25.4,0.268,0.214,0.241,0.316,234.0,147.0,87.0,430.2,234.0,483.4,1.0,3600.0,
2022-01-06 18:00:00,24.3,86.0,21.4,27.1,0.1,1011.0,986.9,52.0,11.0,4.0,54.0,0.42,10.1,13.9,343.0,335.0,20.9,26.2,27.1,25.7,25.4,0.265,0.215,0.219,0.316,37.0,14.0,23.0,93.4,37.0,152.5,1.0,647.94,
2022-01-06 19:00:00,24.3,87.0,20.7,26.1,,1012.0,987.9,63.0,24.0,24.0,91.0,0.41,5.4,14.8,328.0,311.0,12.6,25.3,26.9,25.7,25.4,0.222,0.211,0.219,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 20:00:00,23.7,85.0,20.9,26.7,0.0,1012.6,988.5,53.0,18.0,13.0,96.0,0.39,9.1,15.0,326.0,312.0,16.2,24.6,26.7,25.7,25.4,0.222,0.211,0.219,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 21:00:00,24.3,84.0,21.2,27.3,0.0,1013.3,989.2,52.0,18.0,3.0,16.0,0.47,8.4,13.5,329.0,222.0,14.8,24.3,26.5,25.7,25.4,0.222,0.211,0.218,0.315,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-01-06 22:00:00,24.3,85.0,21.1,26.9,0.0,1013.3,989.2,20.0,14.0,4.0,18.0,0.45,9.0,14.5,331.0,318.0,14.8,24.0,26.3,25.7,25.4,0.222,0.211,0.218,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 23:00:00,23.3,85.0,20.7,26.0,0.0,1012.6,988.4,17.0,10.0,0.0,28.0,0.43,10.6,16.4,230.0,322.0,17.6,23.7,26.1,25.7,25.4,0.221,0.211,0.218,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-07 00:00:00,23.2,83.0,20.2,25.2,,1011.8,987.7,17.0,7.0,0.0,36.0,0.48,13.4,19.8,340.0,327.0,12.6,23.5,25.9,25.7,25.4,0.221,0.211,0.218,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 02:00:00,23.3,82.0,20.0,25.0,,1011.4,987.3,59.0,33.0,0.0,97.0,0.52,14.6,21.3,344.0,336.0,25.6,23.3,25.6,25.7,25.4,0.22,0.212,0.217,0.315,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-01-07 03:00:00,24.3,80.0,19.7,24.9,,1011.4,987.3,50.0,18.0,3.0,97.0,0.56,14.6,22.4,344.0,336.0,12.6,23.3,25.4,25.7,25.4,0.22,0.212,0.217,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 04:00:00,23.3,80.0,19.7,25.1,,1011.2,987.1,39.0,5.0,8.0,98.0,0.57,13.2,21.3,338.0,330.0,23.8,23.2,25.2,25.7,25.4,0.22,0.212,0.241,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 05:00:00,23.1,87.0,19.6,25.2,0.0,1011.4,987.3,11.0,6.0,9.0,0.0,0.54,10.6,18.7,332.0,320.0,21.6,23.1,25.1,25.7,25.4,0.22,0.212,0.217,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 06:00:00,24.3,87.0,20.1,25.8,0.0,1012.1,987.9,47.0,18.0,11.0,81.0,0.44,5.4,11.0,319.0,308.0,16.9,23.0,25.0,25.7,25.4,0.219,0.212,0.241,0.315,12.0,4.0,8.0,43.0,12.0,69.8,1.0,0.0,0.0
2022-01-07 07:00:00,24.3,80.0,21.7,29.1,0.0,1012.9,988.9,52.0,13.0,8.0,78.0,0.65,7.2,10.0,307.0,222.0,14.0,24.4,24.9,25.7,25.4,0.222,0.214,0.216,0.315,147.0,90.0,57.0,388.9,147.0,327.4,1.0,3600.0,0.0
2022-01-07 08:00:00,24.3,73.0,21.3,29.9,0.0,1013.2,989.3,33.0,18.0,13.0,31.0,0.39,7.9,9.7,270.0,274.0,16.9,25.6,24.9,25.7,25.4,0.22,0.214,0.216,0.315,372.0,271.0,101.0,593.0,372.0,646.5,1.0,0.0,0.0
2022-01-07 09:00:00,24.3,71.0,21.4,30.2,0.2,1013.3,989.4,42.0,18.0,11.0,15.0,0.39,10.8,14.1,270.0,273.0,23.4,26.7,25.0,25.7,25.4,0.22,0.213,0.216,0.315,566.0,447.0,119.0,682.5,566.0,926.5,1.0,3600.0,0.0
2022-01-07 10:00:00,24.3,69.0,21.7,31.9,0.1,1012.9,989.1,52.0,27.0,7.0,22.0,1.18,5.4,14.1,264.0,267.0,24.5,27.7,25.2,25.7,25.4,0.218,0.213,0.215,0.315,689.0,512.0,177.0,630.7,689.0,1148.3,1.0,0.0,0.0
2022-01-07 11:00:00,28.7,87.0,21.6,33.3,0.2,1012.2,988.5,41.0,26.0,20.0,18.0,0.39,11.5,14.4,256.0,257.0,25.9,28.8,25.5,25.7,25.4,0.217,0.212,0.215,0.314,835.0,658.0,177.0,717.7,835.0,1296.9,1.0,3600.0,0.0
2022-01-07 12:00:00,24.3,66.0,21.8,33.6,0.2,1011.6,986.9,60.0,25.0,10.0,71.0,1.36,11.9,15.3,235.0,236.0,12.6,29.5,25.7,25.7,25.4,0.215,0.211,0.214,0.314,845.0,625.0,220.0,649.1,845.0,1362.1,1.0,3600.0,0.0
2022-01-07 13:00:00,24.3,87.0,21.7,32.5,0.5,1011.4,986.9,73.0,32.0,51.0,45.0,1.23,5.4,17.6,241.0,222.0,29.2,29.8,26.0,25.7,25.4,0.216,0.21,0.241,0.314,820.0,647.0,173.0,683.3,820.0,1339.4,1.0,3600.0,0.0
2022-01-07 14:00:00,27.5,75.0,22.6,31.8,0.6,1010.9,987.1,52.0,16.0,55.0,16.0,0.92,8.0,10.4,252.0,256.0,29.2,29.3,26.3,25.7,25.4,0.219,0.209,0.214,0.314,578.0,295.0,283.0,339.2,578.0,1230.4,1.0,3600.0,0.0
2022-01-07 15:00:00,24.3,87.0,22.4,30.3,0.4,1010.9,986.9,60.0,14.0,66.0,25.0,0.84,5.4,16.2,268.0,267.0,29.5,29.0,26.5,25.7,25.4,0.22,0.209,0.213,0.314,505.0,336.0,169.0,455.9,505.0,1042.5,1.0,3600.0,0.0
2022-01-07 17:00:00,24.3,84.0,21.8,27.8,0.3,1011.7,986.9,88.0,18.0,89.0,43.0,0.51,12.1,17.9,337.0,330.0,12.6,26.4,26.6,25.7,25.4,0.231,0.209,0.213,0.314,159.0,45.0,114.0,131.1,159.0,485.6,1.0,0.0,
2022-01-07 18:00:00,24.3,87.0,21.3,27.5,0.0,1012.1,988.0,28.0,4.0,16.0,51.0,0.51,9.9,18.2,327.0,326.0,12.6,25.5,26.5,25.7,25.4,0.23,0.209,0.213,0.314,54.0,20.0,34.0,132.7,54.0,154.6,1.0,1424.77,0.0
2022-01-07 21:00:00,24.3,80.0,20.6,26.6,0.0,1013.7,989.6,75.0,8.0,10.0,100.0,0.62,13.2,19.8,338.0,327.0,21.6,25.0,26.4,25.7,25.4,0.211,0.21,0.212,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-07 22:00:00,24.3,80.0,20.5,26.1,0.2,1013.4,989.3,72.0,6.0,10.0,100.0,0.59,14.5,22.7,337.0,327.0,23.8,24.7,26.3,25.7,25.4,0.212,0.21,0.211,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 23:00:00,24.3,80.0,20.3,25.9,,1012.7,988.6,52.0,2.0,74.0,94.0,0.6,5.4,24.1,332.0,322.0,24.8,24.4,26.2,25.7,25.4,0.213,0.209,0.211,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 00:00:00,24.3,76.0,19.3,25.5,0.0,1011.8,986.9,52.0,0.0,17.0,94.0,0.71,12.6,22.0,230.0,322.0,24.5,24.2,26.0,25.7,25.4,0.213,0.209,0.211,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 01:00:00,23.6,73.0,18.4,25.4,0.1,1011.2,986.9,52.0,18.0,39.0,84.0,0.79,8.9,16.6,333.0,319.0,20.5,23.9,25.8,25.7,25.4,0.213,0.209,0.241,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-08 02:00:00,24.3,72.0,17.8,24.4,0.1,1010.5,986.4,72.0,18.0,68.0,100.0,0.79,10.3,17.1,335.0,222.0,16.2,23.6,25.7,25.7,25.4,0.213,0.209,0.211,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 03:00:00,24.3,70.0,17.4,24.0,,1010.1,986.0,68.0,1.0,62.0,99.0,0.87,13.4,22.7,329.0,327.0,22.3,23.4,25.5,25.7,25.4,0.213,0.209,0.241,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 04:00:00,23.5,69.0,17.4,24.4,0.0,1009.9,985.8,52.0,1.0,80.0,99.0,0.91,12.2,22.1,326.0,326.0,12.6,23.3,25.4,25.7,25.4,0.213,0.209,0.21,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 05:00:00,24.3,72.0,17.9,25.3,0.1,1010.4,986.3,29.0,18.0,1.0,93.0,0.81,6.6,14.3,319.0,317.0,19.8,23.2,25.2,25.7,25.4,0.214,0.209,0.21,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 06:00:00,24.3,78.0,18.8,25.5,0.0,1011.1,987.0,35.0,0.0,8.0,100.0,0.39,4.8,8.7,318.0,308.0,10.8,22.9,25.1,25.7,25.4,0.214,0.209,0.21,0.313,12.0,3.0,9.0,32.6,12.0,68.4,1.0,0.0,0.0
2022-01-08 07:00:00,25.1,72.0,19.7,27.5,0.0,1011.7,987.7,52.0,18.0,7.0,94.0,0.89,9.6,15.7,326.0,328.0,10.4,24.0,25.1,25.7,25.4,0.209,0.21,0.241,0.313,152.0,80.0,72.0,348.3,152.0,324.8,1.0,3600.0,0.0
2022-01-08 08:00:00,26.7,68.0,20.4,29.8,0.0,1012.4,988.5,52.0,3.0,18.0,89.0,1.12,5.4,9.0,292.0,299.0,16.6,25.3,25.1,25.7,25.4,0.208,0.209,0.209,0.313,392.0,293.0,99.0,643.1,392.0,644.4,1.0,3600.0,0.0
2022-01-08 09:00:00,24.3,68.0,21.1,31.5,,1012.4,988.6,13.0,0.0,6.0,32.0,1.19,5.9,7.2,259.0,267.0,16.6,26.8,25.2,25.7,25.4,0.206,0.208,0.209,0.313,593.0,452.0,141.0,691.1,593.0,925.1,1.0,3600.0,0.0
2022-01-08 10:00:00,28.4,87.0,21.4,33.5,0.0,1012.2,988.5,52.0,6.0,20.0,68.0,1.32,6.2,7.1,234.0,240.0,12.6,28.3,25.4,25.7,25.4,0.203,0.207,0.208,0.313,771.0,606.0,165.0,746.9,771.0,1147.6,1.0,3600.0,0.0
2022-01-08 11:00:00,29.1,65.0,21.8,35.1,0.0,1011.5,987.8,52.0,8.0,10.0,94.0,1.42,5.5,6.8,247.0,252.0,12.6,29.5,25.7,25.7,25.4,0.2,0.206,0.208,0.313,873.0,701.0,172.0,764.6,873.0,1296.8,1.0,3600.0,0.0
2022-01-08 14:00:00,24.3,87.0,22.9,32.2,4.0,1009.5,985.7,69.0,18.0,24.0,100.0,0.73,9.8,12.3,253.0,249.0,25.2,30.8,26.7,25.7,25.4,0.236,0.203,0.206,0.313,794.0,647.0,147.0,742.8,794.0,1232.1,1.0,3600.0,
2022-01-08 15:00:00,27.3,77.0,23.0,31.8,1.3,1008.9,985.1,54.0,17.0,14.0,100.0,0.39,6.8,8.6,3.0,2.0,23.4,29.4,26.9,25.7,25.4,0.251,0.203,0.206,0.313,423.0,145.0,278.0,196.4,423.0,1044.5,1.0,3600.0,0.0
2022-01-08 16:00:00,24.3,87.0,22.5,30.4,1.4,1009.3,985.4,52.0,12.0,34.0,99.0,0.39,3.1,3.9,234.0,248.0,15.5,28.0,27.0,25.7,25.4,0.262,0.204,0.206,0.313,219.0,67.0,152.0,119.9,219.0,790.7,1.0,0.0,0.0
2022-01-08 17:00:00,25.5,85.0,22.7,30.3,,1009.7,985.8,61.0,19.0,10.0,99.0,0.51,5.4,5.5,292.0,293.0,9.0,27.2,27.0,25.7,25.4,0.259,0.205,0.206,0.313,153.0,27.0,126.0,78.3,153.0,487.8,1.0,548.6,0.0
2022-01-08 18:00:00,24.3,87.0,22.8,29.6,0.0,1010.1,986.1,46.0,1.0,25.0,100.0,0.41,5.6,12.7,310.0,315.0,10.8,26.4,27.0,25.7,25.4,0.256,0.206,0.206,0.312,47.0,15.0,32.0,99.0,47.0,156.6,1.0,771.43,0.0
2022-01-08 19:00:00,24.4,87.0,22.2,28.4,,1010.5,986.5,35.0,2.0,6.0,100.0,0.39,7.4,14.1,313.0,308.0,12.6,27.0,26.9,25.7,25.4,0.271,0.209,0.241,0.312,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-01-08 20:00:00,24.3,89.0,22.7,28.7,0.0,1011.1,987.1,34.0,18.0,5.0,100.0,0.33,5.4,14.4,306.0,302.0,12.6,25.8,26.9,25.7,25.4,0.267,0.211,0.205,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08 21:00:00,24.3,91.0,22.7,28.4,0.0,1011.7,987.6,40.0,18.0,13.0,100.0,0.28,8.7,14.8,322.0,311.0,15.1,25.2,26.7,25.8,25.4,0.264,0.212,0.205,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
